index,date,new_cases_smoothed,new_deaths_smoothed,new_vaccinations_smoothed
204658,27/10/2021 00:00,432352,7143.286,26397675
204659,28/10/2021 00:00,435337.571,7312.857,27114997
204660,29/10/2021 00:00,435567.714,7258.429,27913727
204661,30/10/2021 00:00,437111.429,7282.143,30113052
204662,31/10/2021 00:00,443243.143,7279,30025938
204663,01/11/2021 00:00,442642.143,7213.143,30308574
204664,02/11/2021 00:00,439458.857,7125.143,29527889
204665,03/11/2021 00:00,440805.857,7024.857,29868110
204666,04/11/2021 00:00,445661.714,6844.571,30064718
204667,05/11/2021 00:00,449890.143,6960.571,29282134
204668,06/11/2021 00:00,456038.429,7054.143,27833678
204669,07/11/2021 00:00,455758.857,7055,28411938
204670,08/11/2021 00:00,462668.286,7107.286,29365736
204671,09/11/2021 00:00,471893.286,7237.286,30640444
204672,10/11/2021 00:00,479004,7213.571,31336506
204673,11/11/2021 00:00,479522.429,7222.857,31651297
204674,12/11/2021 00:00,490286.857,7278.143,32718908
204675,13/11/2021 00:00,490473,7244.143,33430198
204676,14/11/2021 00:00,492995.429,7266.429,32911050
204677,15/11/2021 00:00,500859,7285.429,32239182
204678,16/11/2021 00:00,506345.286,7225.571,31733322
204679,17/11/2021 00:00,512368.429,7356.429,31327061
204680,18/11/2021 00:00,526893.286,7454.714,30953977
204681,19/11/2021 00:00,529162.714,7313.143,30181914
204682,20/11/2021 00:00,537947.714,7280.429,30477646
204683,21/11/2021 00:00,543811.429,7271.857,30462602
204684,22/11/2021 00:00,554649.143,7320.143,31039406
204685,23/11/2021 00:00,564455.571,7374.714,31490156
204686,24/11/2021 00:00,570501.571,7288.286,31867773
204687,25/11/2021 00:00,567145.571,7212.286,31836989
204688,26/11/2021 00:00,566739.714,7053.714,32996358
204689,27/11/2021 00:00,564443.429,7037.429,31950553
204690,28/11/2021 00:00,566070.143,7074.571,33228148
204691,29/11/2021 00:00,570381,7128,33631530
204692,30/11/2021 00:00,573972.857,7129.429,34509466
204693,01/12/2021 00:00,580362.714,7234.286,35297347
204694,02/12/2021 00:00,595902.286,7562.857,36503679
204695,03/12/2021 00:00,612901.857,7799.286,35970302
204696,04/12/2021 00:00,620226.429,7754.571,37621668
204697,05/12/2021 00:00,624269.143,8118,36785444
204698,06/12/2021 00:00,619694.429,8036.571,36318056
204699,07/12/2021 00:00,625424.143,8003.571,35651043
204700,08/12/2021 00:00,626743.571,7858.714,34557993
204701,09/12/2021 00:00,625436,7639,34363694
204702,10/12/2021 00:00,620134,7568.429,34206605
204703,11/12/2021 00:00,617880,7642.714,35012096
204704,12/12/2021 00:00,617539.571,7242.286,35135016
204705,13/12/2021 00:00,618928,7151.429,35468182
204706,14/12/2021 00:00,618402.857,7142.857,36505681
204707,15/12/2021 00:00,622478.857,7251.571,37296317
204708,16/12/2021 00:00,628872.143,7080.714,37263099
204709,17/12/2021 00:00,639352,6967.857,38604886
204710,18/12/2021 00:00,646688.714,6928.714,37900012
204711,19/12/2021 00:00,654472.714,6901.429,38147030
204712,20/12/2021 00:00,672613.857,6956.714,39603082
204713,21/12/2021 00:00,689678.714,6933.714,39831731
204714,22/12/2021 00:00,713962.429,7118.857,39558042
204715,23/12/2021 00:00,751616.571,7097.571,39931662
204716,24/12/2021 00:00,769334.286,6929.857,38476159
204717,25/12/2021 00:00,788145,6683,37557788
204718,26/12/2021 00:00,797841.857,6590.429,36737115
204719,27/12/2021 00:00,873780.143,6546.286,35481150
204720,28/12/2021 00:00,955225.714,6543.714,35240414
204721,29/12/2021 00:00,1067432.857,6184.286,36371926
204722,30/12/2021 00:00,1201055.286,6229.857,35689406
204723,31/12/2021 00:00,1323048.714,6235.571,35776440
204724,01/01/2022 00:00,1397827.714,6245.429,34001110
204725,02/01/2022 00:00,1446414.143,6173,33478704
204726,03/01/2022 00:00,1602222.857,6082.429,33197975
204727,04/01/2022 00:00,1769686.429,6134.571,32187918
204728,05/01/2022 00:00,1894680.143,6139.714,30938338
204729,06/01/2022 00:00,1997060,6065.571,31029133
204730,07/01/2022 00:00,2168262.286,6221.286,32110169
204731,08/01/2022 00:00,2304700.714,6380.714,32806617
204732,09/01/2022 00:00,2463661.429,6479.429,34152165
204733,10/01/2022 00:00,2582148.571,6577.286,34226049
204734,11/01/2022 00:00,2658308.714,6760.857,35160350
204735,12/01/2022 00:00,2782612.429,6940.571,34866340
204736,13/01/2022 00:00,2857442.429,7116.429,34792839
204737,14/01/2022 00:00,2910688.571,7222,32710361
204738,15/01/2022 00:00,2955893.857,7342,33558089
204739,16/01/2022 00:00,2976988.857,7399,33414014
204740,17/01/2022 00:00,2901706.429,7356.429,33611915
204741,18/01/2022 00:00,3005803.571,7357.857,31083554
204742,19/01/2022 00:00,3097024.143,7490.714,31822598
204743,20/01/2022 00:00,3175429.571,7701.857,31129445
204744,21/01/2022 00:00,3249756.571,7992.286,31589596
204745,22/01/2022 00:00,3289368.143,7973.286,30877265
204746,23/01/2022 00:00,3329354.571,8070.714,29817699
204747,24/01/2022 00:00,3437954.714,8417.143,28407583
204748,25/01/2022 00:00,3422408.571,8668.286,29074681
204749,26/01/2022 00:00,3376615.857,8776.714,27322111
204750,27/01/2022 00:00,3372548.857,8871.571,26681237
204751,28/01/2022 00:00,3347229.429,9220.857,26157621
204752,29/01/2022 00:00,3342331.714,9493.571,25421908
204753,30/01/2022 00:00,3317862.857,9554.857,25345570
204754,31/01/2022 00:00,3219992.429,9778.571,25141691
204755,01/02/2022 00:00,3144691.429,10004.286,24016970
204756,02/02/2022 00:00,3061670.429,10202.286,23117349
204757,03/02/2022 00:00,2988053,10391.714,22324672
204758,04/02/2022 00:00,2886706.857,10505.143,21710124
204759,05/02/2022 00:00,2825822,10546.857,21810716
204760,06/02/2022 00:00,2768797.857,10610.571,21467980
204761,07/02/2022 00:00,2753060,10743.429,21098809
204762,08/02/2022 00:00,2678263.429,10794,22000598
204763,09/02/2022 00:00,2571312.143,10954.714,23163485
204764,10/02/2022 00:00,2517119.857,10987.286,23489233
204765,11/02/2022 00:00,2440992.857,10814.857,24871055
204766,12/02/2022 00:00,2386059.714,10873.286,24915028
204767,13/02/2022 00:00,2334349.857,10776.286,25451898
204768,14/02/2022 00:00,2203461.571,10760.143,25885573
204769,15/02/2022 00:00,2099621.714,10447.571,25544882
204770,16/02/2022 00:00,2072391.286,10420.571,24781768
204771,17/02/2022 00:00,1965499.714,10461.143,25492435
204772,18/02/2022 00:00,1903266.143,10266.143,24591606
204773,19/02/2022 00:00,1865136.857,10225,24989479
204774,20/02/2022 00:00,1833901,10246.429,24252004
204775,21/02/2022 00:00,1789881.857,9721.286,24047145
204776,22/02/2022 00:00,1760905.143,9632,23764973
204777,23/02/2022 00:00,1714843.429,9472.286,23661181
204778,24/02/2022 00:00,1675678.714,9264.714,23337767
204779,25/02/2022 00:00,1628723.429,9035.714,23219606
204780,26/02/2022 00:00,1597979.143,8766.286,22731484
204781,27/02/2022 00:00,1576406,8657.857,22836642
204782,28/02/2022 00:00,1565718.714,8688.429,23121003
204783,01/03/2022 00:00,1555466.857,8477,22017311
204784,02/03/2022 00:00,1518607.714,7912.143,21338276
204785,03/03/2022 00:00,1516468,7547.286,20235542
204786,04/03/2022 00:00,1531930.857,7496.429,19297985
204787,05/03/2022 00:00,1536641.714,7369.143,18684135
204788,06/03/2022 00:00,1546166.143,7304.143,18026155
204789,07/03/2022 00:00,1561527.429,7301.857,17005509
204790,08/03/2022 00:00,1581616.143,7109.143,17089784
204791,09/03/2022 00:00,1606477.714,7078.714,16767480
204792,10/03/2022 00:00,1620630.857,6978,16638763
204793,11/03/2022 00:00,1636398.857,6670,16466594
204794,12/03/2022 00:00,1681670.143,6536.143,16084204
204795,13/03/2022 00:00,1689790.143,6437.429,16060783
204796,14/03/2022 00:00,1715428.286,6141.143,15999929
204797,15/03/2022 00:00,1725197.143,5915.286,16057137
204798,16/03/2022 00:00,1782289.857,5773,16039397
204799,17/03/2022 00:00,1811839.571,5657.429,15828999
204800,18/03/2022 00:00,1814394,5504,15386574
204801,19/03/2022 00:00,1805856,5368.571,15071006
204802,20/03/2022 00:00,1778621.714,5327.143,15018106
204803,21/03/2022 00:00,1760704.571,5267,14860887
204804,22/03/2022 00:00,1785066.857,5156.286,15110128
204805,23/03/2022 00:00,1723756.429,5032.429,15343645
204806,24/03/2022 00:00,1681752.571,4822.429,15439112
204807,25/03/2022 00:00,1663249.143,5317,15457941
204808,26/03/2022 00:00,1611584.571,5178,15932336
204809,27/03/2022 00:00,1592813.286,5081.571,16086093
204810,28/03/2022 00:00,1591751.571,4954.286,16984217
204811,29/03/2022 00:00,1559256.429,4968.143,17351410
204812,30/03/2022 00:00,1529906.429,4815.571,17629180
204813,31/03/2022 00:00,1534496.857,4748.429,17514092
204814,01/04/2022 00:00,1449635.857,4071.857,17115732
204815,02/04/2022 00:00,1405569.714,4034.571,16445645
204816,03/04/2022 00:00,1383767,3926.571,16099365
204817,04/04/2022 00:00,1302479.143,3790.429,14596015
204818,05/04/2022 00:00,1247410.143,3689.429,13435889
204819,06/04/2022 00:00,1222140.714,3620.429,12196224
204820,07/04/2022 00:00,1141604.571,3559,11648837
204821,08/04/2022 00:00,1139363.429,3535.143,11630459
204822,09/04/2022 00:00,1100647.857,3465.143,11530385
204823,10/04/2022 00:00,1069809.857,3438.714,11226929
204824,11/04/2022 00:00,1075480.714,3424.286,11215419
204825,12/04/2022 00:00,1036777.286,3298,11005964
204826,13/04/2022 00:00,985204.857,3296.571,10685302
204827,14/04/2022 00:00,943499.286,3184.714,10339315
204828,15/04/2022 00:00,879943.286,2944,9727260
204829,16/04/2022 00:00,850848.286,2840.286,9369738
204830,17/04/2022 00:00,827398.857,2811.857,9209263
204831,18/04/2022 00:00,760127.143,2592,9042590
204832,19/04/2022 00:00,738102.429,2585.429,9191143
204833,20/04/2022 00:00,722600,2591.286,9247214
204834,21/04/2022 00:00,713718.143,2590.571,9534043
204835,22/04/2022 00:00,728063.286,2670.143,9993627
204836,23/04/2022 00:00,717155.571,2671,10284961
204837,24/04/2022 00:00,711015.571,2621.857,10440935
204838,25/04/2022 00:00,725403.571,2764,10489223
204839,26/04/2022 00:00,682828.286,2892.429,10318583
204840,27/04/2022 00:00,663281.714,2757.429,10858787
204841,28/04/2022 00:00,639461.429,2682.714,10899623
204842,29/04/2022 00:00,614291.143,2640.429,11128274
204843,30/04/2022 00:00,592504.571,2629.571,11025330
204844,01/05/2022 00:00,582205.857,2631.714,11002002
204845,02/05/2022 00:00,564621.429,2530,10511049
204846,03/05/2022 00:00,567915,2316.286,9943964
204847,04/05/2022 00:00,539707.429,2352.143,8854798
204848,05/05/2022 00:00,519363,2289.286,8110590
204849,06/05/2022 00:00,517617.571,2237.857,7470102
204850,07/05/2022 00:00,515096.714,2187.571,7178511
204851,08/05/2022 00:00,510641.429,2145.429,6942350
204852,09/05/2022 00:00,547238.286,2193,7089271
204853,10/05/2022 00:00,542222.714,2105.714,7240403
204854,11/05/2022 00:00,552056,1928.714,7670745
204855,12/05/2022 00:00,559606.571,1812.857,7887585
204856,13/05/2022 00:00,552227.857,1768.143,7822033
204857,14/05/2022 00:00,566091.857,1748.571,7777767
204858,15/05/2022 00:00,579403.714,1740.571,7733696
204859,16/05/2022 00:00,564289,1701.571,7739890
204860,17/05/2022 00:00,559052.429,1657.714,7756814
204861,18/05/2022 00:00,567904.286,1639,7647488
204862,19/05/2022 00:00,560213.571,1637.714,7654184
204863,20/05/2022 00:00,567930.429,1645.714,7760251
204864,21/05/2022 00:00,557399.286,1663.857,7795999
204865,22/05/2022 00:00,551768.429,1652.571,7855969
204866,23/05/2022 00:00,540769.714,1634.429,7821105
204867,24/05/2022 00:00,538573.286,1613,7719819
204868,25/05/2022 00:00,522391,1641.429,7529721
204869,26/05/2022 00:00,512625.714,1603,7321944
204870,27/05/2022 00:00,505227.286,1597.857,7353760
204871,28/05/2022 00:00,493363.714,1553.857,7274530
204872,29/05/2022 00:00,484928.571,1548.143,7110518
204873,30/05/2022 00:00,466677.286,1496.286,6980220
204874,31/05/2022 00:00,472856.286,1464.857,6873908
204875,01/06/2022 00:00,480982.429,1389.429,6925756
204876,02/06/2022 00:00,481699.571,1395.429,6755997
204877,03/06/2022 00:00,478065.143,1330.571,6429714
204878,04/06/2022 00:00,473009.429,1316.857,6851045
204879,05/06/2022 00:00,471398.429,1343.714,7482633
204880,06/06/2022 00:00,476444.857,1310.857,8183746
204881,07/06/2022 00:00,480531.429,1405.286,8942809
204882,08/06/2022 00:00,481883.714,1472.571,9266324
204883,09/06/2022 00:00,489341.714,1475.143,9842764
204884,10/06/2022 00:00,489767,1501.714,10164705
204885,11/06/2022 00:00,494193.857,1538.286,9921150
204886,12/06/2022 00:00,485255,1503,9543441
204887,13/06/2022 00:00,503285,1602.857,9071450
204888,14/06/2022 00:00,530876.286,1558.286,8431861
204889,15/06/2022 00:00,533513,1471.286,8172521
204890,16/06/2022 00:00,525703.571,1448.429,7935963
204891,17/06/2022 00:00,531400.286,1396,7807089
204892,18/06/2022 00:00,523530.857,1355,7726400
204893,19/06/2022 00:00,533788,1369.429,7087117
204894,20/06/2022 00:00,566007.857,1360.143,7392393
204895,21/06/2022 00:00,561618.286,1331.857,7751056
204896,22/06/2022 00:00,574030.571,1342.143,8272698
204897,23/06/2022 00:00,611305.143,1396.143,8761345
204898,24/06/2022 00:00,636049.857,1464.143,9294284
204899,25/06/2022 00:00,648648.714,1481.286,9759397
204900,26/06/2022 00:00,650175.429,1475.143,10320915
204901,27/06/2022 00:00,669725.857,1453.286,10092568
204902,28/06/2022 00:00,686806.857,1504,10004345
204903,29/06/2022 00:00,704748.571,1468,9743621
204904,30/06/2022 00:00,744061.286,1443.857,9256206
204905,01/07/2022 00:00,769479.571,1457.714,8728345
204906,02/07/2022 00:00,775456.857,1459.857,8224832
204907,03/07/2022 00:00,786061.571,1471.571,7746510
204908,04/07/2022 00:00,782365.429,1404.714,7509082
204909,05/07/2022 00:00,818700.571,1416,7203501
204910,06/07/2022 00:00,861397.857,1520.286,6972200
204911,07/07/2022 00:00,858633.571,1661.571,6979146
204912,08/07/2022 00:00,865535.857,1705.857,7136776
204913,09/07/2022 00:00,886158.286,1728.286,7166940
204914,10/07/2022 00:00,895588.286,1737.286,7160179
204915,11/07/2022 00:00,925438,1831,7097276
204916,12/07/2022 00:00,926713.571,1850,6912031
204917,13/07/2022 00:00,958310.571,1974.714,6875625
204918,14/07/2022 00:00,947006.286,1867.857,7093677
204919,15/07/2022 00:00,951069.286,1869.429,7142987
204920,16/07/2022 00:00,958426.714,1879.571,7163577
204921,17/07/2022 00:00,963162.571,1892.429,7283774
204922,18/07/2022 00:00,981257.857,1923.714,7613523
204923,19/07/2022 00:00,1028341.429,2016.286,8428940
204924,20/07/2022 00:00,1049264.571,2088.429,8796610
204925,21/07/2022 00:00,1073515,2153.286,8961420
204926,22/07/2022 00:00,1082879.714,2231.571,8640378
204927,23/07/2022 00:00,1094614.143,2254.714,8954504
204928,24/07/2022 00:00,1107533.714,2264.714,9148561
204929,25/07/2022 00:00,1077246.286,2260.714,8253448
204930,26/07/2022 00:00,1026980.714,2244.429,7850165
204931,27/07/2022 00:00,999730.857,2322.286,7700915
204932,28/07/2022 00:00,991894.429,2352.286,7413784
204933,29/07/2022 00:00,1034208.286,2376.429,7278709
204934,30/07/2022 00:00,1025367.857,2358.143,7123644
204935,31/07/2022 00:00,1023214.429,2347.143,6957664
204936,01/08/2022 00:00,1006650.714,2415.571,6709777
204937,02/08/2022 00:00,1006327.857,2417.286,6419307
204938,03/08/2022 00:00,969115.143,2380,5785771
